year,airport_code_std,enplanements_counterfactual
2005,GSN,525998.4778192639
2005,GSO,1234722.4582525492
2005,GSP,790349.3105832338
2005,GST,10560.614750876091
2005,GTF,140777.84495963342
2005,GTR,34768.04725371301
2005,GUC,44236.81438152399
2005,GUM,1431422.6853723526
2005,HDN,126441.48903606832
2005,HGR,12140.082536235452
2005,HIB,10258.735868822783
2005,HLA,3213.145156811246
2005,HLN,85062.08179787174
2005,HNH,8714.814132791653
2005,HNL,9997805.61929369
2005,HNS,7819.866263909265
2005,HOM,39425.83430364728
2005,HOU,4249504.154278755
2005,HPB,6055.414710172452
2005,HPN,568784.0176113844
2005,HRL,429678.4895879477
2005,HRO,4037.386233743746
2005,HSV,573682.1653700173
2005,HTS,50652.611178787425
2005,HVN,39078.12950488925
2005,HXD,74207.72982797772
2005,HYA,188866.2785980403
2005,HYS,8756.565233699715
2005,IAD,10893606.22960186
2005,IAH,18897268.478886604
2005,IAN,4200.585154709872
2005,ICT,707743.8535287976
2005,IDA,139433.77495999634
2005,IIK,5561.706735620508
2005,ILI,8942.873682106845
2005,ILM,319444.8458301723
2005,IMT,8244.812881242484
2005,IND,4071694.071391985
2005,INL,19834.812823450193
2005,IPL,11152.10771872662
2005,ISP,1089651.83472085
2005,ITH,80486.72308604419
2005,ITO,706286.2431001961
2005,JAC,250008.34371867776
2005,JAN,680090.2273203135
2005,JAX,2882361.1360360384
2005,JFK,20223088.43542576
2005,JLN,17605.21667343378
2005,JNU,399615.9642847106
2005,JST,12374.125983305275
2005,KLG,4323.799646698637
2005,KOA,1410193.2648890018
2005,KSM,10426.433880809696
2005,KTN,111457.69733666629
2005,KVL,3803.281823252968
2005,LAN,286725.5076820095
2005,LAR,11219.545825533569
2005,LAS,20713022.69322586
2005,LAW,53060.70353856683
2005,LAX,30400265.021900177
2005,LBB,558006.806744352
2005,LBE,24406.037455171347
2005,LBF,8644.441681925207
2005,LBL,5491.443052345887
2005,LCH,51030.35454084119
2005,LCK,35037.4227014482
2005,LEB,11582.090724846814
2005,LEX,530771.57392627
2005,LFT,188779.93128043413
2005,LGA,12571350.05062008
2005,LGB,1198969.7641875744
2005,LIH,1362721.233160317
2005,LIT,1212916.4294312
2005,LNK,207572.3546629846
2005,LNS,7633.268778491765
2005,LNY,56143.57674250007
2005,LRD,92972.68990294635
2005,LSE,117697.96414484084
2005,LWB,11231.974652411882
2005,LWS,63166.18330928683
2005,LYH,60939.96675378829
2005,MAF,467359.362716794
2005,MAZ,13097.548129729928
2005,MBS,215812.312765643
2005,MCE,7556.431135779712
2005,MCG,4914.231619587168
2005,MCI,5530208.986774936
2005,MCO,16535665.922914743
2005,MCW,13139.094622523058
2005,MDT,629809.9742549956
2005,MDW,8504424.03239286
2005,MEI,24535.10842380114
2005,MEM,5459032.633890629
2005,MFE,354669.65925338864
2005,MFR,288628.04036435485
2005,MGM,200937.42746677995
2005,MGW,9634.60049949214
2005,MHK,14101.903294846416
2005,MHT,1862571.085796833
2005,MIA,15647782.78195095
2005,MKE,3396087.180111408
2005,MKG,37445.7809653352
2005,MKK,87502.18572157621
2005,MLB,193661.35970395803
2005,MLI,432647.1492944956
2005,MLU,106937.23936329968
2005,MOB,320232.8792152107
2005,MOT,66428.5723118037
2005,MOU,5553.937834162964
2005,MRI,13367.487613322211
2005,MRY,203852.3031574525
2005,MSL,6031.013727259822
2005,MSN,793779.5404910445
2005,MSO,277743.121686697
2005,MSP,17228827.69961691
2005,MSS,3161.590978330933
2005,MSY,4290634.248883247
2005,MTJ,83844.95855602622
2005,MVY,52550.01602676511
2005,MWA,9948.407150620596
2005,MYR,771117.5764807463
2005,OAJ,77656.94116473198
2005,OAK,6780957.974617958
2005,OGG,2966691.508312464
2005,OKC,1786706.8513809294
2005,OMA,2031170.805535972
2005,OME,60689.51944077946
2005,ONT,3376360.125876665
2005,OOK,4507.5929154148325
2005,ORD,36045055.04094261
2005,ORF,1822455.9710546136
2005,ORS,4800.5281689260155
2005,OTH,34139.87798482925
2005,OTZ,61538.93314433098
2005,OWB,5094.995166778564
2005,PAH,29147.61921559833
2005,PBI,3339081.6761910915
2005,PDT,9036.975923858585
2005,PDX,7012497.414539576
2005,PGA,21008.83304644702
2005,PGV,43156.2615611963
2005,PHF,419092.9744004011
2005,PHL,14377898.43696308
2005,PHO,4687.48385330895
2005,PHX,19781429.587596893
2005,PIA,241675.2758204788
2005,PIB,13856.62531385012
2005,PIE,416896.1669495106
2005,PIH,40337.706516452134
2005,PIR,17587.682342873886
2005,PIT,6417403.414888382
2005,PKB,11085.286540679634
2005,PLN,32974.40406923741
2005,PNS,759792.5863837376
2005,PPG,60043.88849277794
2005,PQI,17076.5601210827
2005,PRC,5602.184764921665
2005,PSC,231781.71121150255
2005,PSE,55112.83653452992
2005,PSG,19775.795776054525
2005,PSM,41073.07748582959
2005,PSP,743440.8809866905
2005,PUW,28190.70515871793
2005,PVC,11500.872548998685
2005,PVD,2660010.849683836
2005,PWM,744366.6223488823
2005,RAP,234967.5479286816
2005,RDD,66371.33886715025
2005,RDM,204264.13649511337
2005,RDU,4909912.950511456
2005,RFD,70409.84311848879
2005,RHI,37587.6466470249
2005,RIC,1518523.8459330795
2005,RIW,13148.505229778588
2005,RKD,14097.093486115802
2005,RKS,15711.038616951557
2005,RNO,2485013.9146440197
2005,ROA,328420.3107194593
2005,ROC,1358295.1816093922
2005,ROW,15053.95153591782
2005,RST,155016.0032513216
2005,RSW,3510280.9229660034
2005,SAF,22860.68067932129
2005,SAN,8703825.179960728
2005,SAT,3722737.5690084696
2005,SAV,1000952.7712498904
2005,SAW,61537.30722572282
2005,SBA,417472.55699437857
2005,SBN,394359.6464353204
2005,SBP,173773.52667798102
2005,SBY,60432.82778806938
2005,SCC,34935.332938179374
2005,SCK,23346.65567559749
2005,SCM,3896.564470051555
2005,SDF,1875412.4644478855
2005,SDP,4073.6413031397383
2005,SDY,8657.635972160846
2005,SEA,15151199.663188934
2005,SFB,881534.5049820542
2005,SFO,16503778.796779633
2005,SGF,404929.925696288
2005,SGU,54315.48344441503
2005,SGY,11706.765142240794
2005,SHD,6964.3263553828
2005,SHH,4348.706433296669
2005,SHR,15394.23965034634
2005,SHV,314393.83227594197
2005,SIG,9824.327450143172
2005,SIT,75677.87525552697
2005,SJC,5658989.994569778
2005,SJT,60989.368998505175
2005,SJU,5114840.74851799
2005,SLC,10130278.156268775
2005,SLK,3051.257217033766
2005,SLN,7194.760373085737
2005,SMF,5016354.247639596
2005,SMX,44467.76490557194
2005,SNA,4606017.376201868
2005,SOV,8442.426456049085
2005,SOW,5763.19718391262
2005,SPI,79227.48996540904
2005,SPS,46905.60020646267
2005,SRQ,696212.7881373614
2005,STC,23828.03059642017
2005,STL,8454984.643037796
2005,STS,69702.98633947968
2005,STT,556179.4584545493
2005,STX,185723.32987223568
2005,SUN,73331.33163823187
2005,SUX,52778.11452302337
2005,SVA,4314.615288519766
2005,SWF,286153.51332747936
2005,SYR,1128583.823894411
2005,TBN,7066.791005023522
2005,TEX,17052.46474696137
2005,TLH,509041.72442913055
2005,TNI,32193.34178031981
2005,TOL,239213.65840893984
2005,TPA,8966987.671596348
2005,TRI,215413.14083109095
2005,TTN,55644.67550551891
2005,TUL,1602072.979564577
2005,TUP,24937.58674332127
2005,TUS,1996000.840317726
2005,TVC,209101.77795533836
2005,TVF,4504.430290891789
2005,TWF,38606.50870094821
2005,TXK,34823.162789525
2005,TYR,71864.08221451193
2005,TYS,847573.9112912118
2005,UIN,8234.776905644685
2005,UNK,10731.444708861294
2005,UNV,135909.24831215665
2005,VAK,4825.454067160143
2005,VCT,11729.196580929682
2005,VDZ,16783.413313064375
2005,VLD,38238.90730745904
2005,VPS,399224.610596776
2005,VQS,18629.568330181763
2005,WLK,6022.429079847876
2005,WRG,11033.65112489462
2005,WST,9951.34218219202
2005,WTK,5033.283126134425
2005,WYS,4169.645087298006
2005,XNA,523642.3894974179
2005,YAK,12425.685736803338
2005,YKM,67376.69608076103
2005,Z09,3377.0830538221635
2006,0AK,3894.9054939320777
2006,16A,2826.4623863007873
2006,1G4,46798.513408243656
2006,2A9,4016.8206392447464
2006,A61,3649.095026696101
2006,ABE,424287.43136522174
2006,ABI,85165.03050540388
2006,ABQ,3197739.961989403
2006,ABR,26719.314596597105
2006,ABY,38418.984930125414
2006,ACK,270610.73060154915
2006,ACT,72621.18171815574
2006,ACV,107651.13510017096
2006,ACY,494072.28507182
2006,ADQ,78054.84577910602
2006,AEX,134618.82580280304
2006,AGS,152792.74291446805
2006,AKN,41165.89838084858
2006,AKP,3417.641274792608
2006,ALB,1477496.9223525524
2006,ALO,35672.86574798077
2006,ALS,6405.199515770888
2006,ALW,29174.64230501652
2006,AMA,449775.2067924142
2006,ANC,2547364.746419549
2006,ANI,23006.61251534894
2006,AOO,7513.260532449
2006,APN,7820.185980848968
2006,AQH,7059.776745812967
2006,ASE,198130.72170341015
2006,ATL,42759622.64034939
2006,ATW,287250.99396270514
2006,ATY,6772.908765669912
2006,AUG,4595.9842590997
2006,AUK,3545.1010634562335
2006,AUS,4091622.9912343025
2006,AVL,291902.39770293236
2006,AVP,217013.9801869169
2006,AWI,4397.958732309751
2006,AZO,210206.91527882215
2006,BDL,3417974.71496439
2006,BET,140418.8054899117
2006,BFD,5151.578427225351
2006,BFF,10361.79829881154
2006,BFI,29510.630307637155
2006,BFL,151716.30859944224
2006,BGM,113665.03421503304
2006,BGR,371246.1074229479
2006,BHB,10588.10698494874
2006,BHM,1604998.9903290868
2006,BID,9423.657506283373
2006,BIL,411123.4101919979
2006,BIS,177504.4692530632
2006,BJI,25864.71634216979
2006,BLI,137763.74826735258
2006,BLV,37089.2507519424
2006,BMI,243909.20535734296
2006,BNA,4843205.4622068405
2006,BOI,1663381.6829763204
2006,BOS,13530414.837210655
2006,BPT,43191.339946091175
2006,BQK,29555.69077009149
2006,BQN,168707.32292208076
2006,BRD,19438.08881445974
2006,BRL,6570.855575747788
2006,BRO,85163.33677174104
2006,BRW,38131.369952171575
2006,BTM,38823.756563946605
2006,BTR,477809.0329914093
2006,BTV,683885.2445862889
2006,BUF,2521232.563863039
2006,BUR,2828567.9415245056
2006,BVK,4687.555063928012
2006,BWI,10319589.81810856
2006,BZN,333368.20980352163
2006,CAE,645691.2796540111
2006,CAK,660658.1920931339
2006,CDB,8644.083600176033
2006,CDC,8112.183512855321
2006,CDV,18106.17128652241
2006,CEC,11862.207566008905
2006,CEZ,9145.798008191863
2006,CFK,3349.0196884566685
2006,CGI,6581.6700997632
2006,CHA,283630.8551725745
2006,CHO,189696.4857392907
2006,CHS,1089958.4914045334
2006,CID,517706.15490044653
2006,CIU,13759.059194857256
2006,CKB,8929.883108973503
2006,CLE,5601281.840467274
2006,CLL,86673.8942764476
2006,CLT,15048726.16460061
2006,CMH,3536977.177059531
2006,CMI,118826.00244892576
2006,CMX,27085.71153468883
2006,CNM,3823.659981353208
2006,CNY,2860.958196364343
2006,COD,27908.27804095298
2006,COS,1038594.4292501998
2006,COU,16918.83835095167
2006,CPR,77532.10349016264
2006,CRP,423304.8716722131
2006,CRQ,44283.38555863965
2006,CRW,274338.0427877456
2006,CSG,47960.3064314127
2006,CVG,9045705.631549358
2006,CWA,159029.9846380949
2006,CYS,15402.128591232002
2006,D76,6316.532206678763
2006,DAB,307365.64442881197
2006,DAL,3971093.256874562
2006,DAY,1334159.1875946522
2006,DBQ,46096.797442926094
2006,DCA,8797531.151401997
2006,DDC,5549.613619741984
2006,DEC,10474.964811339974
2006,DEN,22737970.721996307
2006,DFW,28490413.008853912
2006,DHN,57365.07291182875
2006,DIK,4741.454876340926
2006,DLG,41811.74732634408
2006,DLH,148623.98775760084
2006,DRO,108703.01377121732
2006,DSM,957488.5863075852
2006,DTW,17645228.562104702
2006,DUJ,7915.906975187361
2006,DUT,30124.451168346917
2006,DUY,3747.4406535313465
2006,DVL,3696.398972190684
2006,EAR,8688.451002582908
2006,EAT,44315.35607445985
2006,EAU,23151.58618646115
2006,EEK,3226.9258922758163
2006,EGE,217221.7891613543
2006,EKO,45886.37334775925
2006,ELM,91233.3921047002
2006,ELP,1657370.5648695529
2006,ENA,93202.7026341278
2006,ENM,10366.296555422246
2006,ERI,155260.9288006574
2006,ESC,9592.263495314866
2006,EUG,371660.9987762869
2006,EVV,234937.8213042468
2006,EWN,93419.06955268234
2006,EWR,17824976.60000229
2006,EYW,275831.54454386234
2006,FAI,443070.2337703444
2006,FAR,293970.8532074727
2006,FAT,605457.9646880329
2006,FAY,161161.86736017466
2006,FHR,18353.864190110937
2006,FLG,40616.44156944007
2006,FLL,10861140.550560474
2006,FLO,47264.44786861539
2006,FNT,535295.3886831999
2006,FOD,7591.918477984145
2006,FSD,372731.09781715274
2006,FSM,95283.91470403316
2006,FWA,301604.38807860017
2006,FYU,8911.123295622296
2006,GAL,9330.015879681334
2006,GAM,4329.355448412243
2006,GCC,21392.044004663825
2006,GCK,12083.08325442113
2006,GEG,1667186.712726444
2006,GFK,82783.97245677933
2006,GGG,25785.316118409857
2006,GJT,164434.12811374664
2006,GLH,9194.10261002672
2006,GNV,148163.4242798388
2006,GPI,189011.0121266842
2006,GPT,437599.2095039636
2006,GRB,429892.4068386555
2006,GRI,6976.235078647733
2006,GRK,190811.43594557047
2006,GRO,36163.62953384966
2006,GRR,1013452.684232235
2006,GSN,507008.3798805475
2006,GSO,1176046.8041239977
2006,GSP,783612.437220335
2006,GST,10123.981285628864
2006,GTF,142217.30941743404
2006,GTR,31526.177117459476
2006,GUC,44007.15870816121
2006,GUM,1407832.5797663927
2006,HDN,134624.26348131895
2006,HGR,7369.998374432325
2006,HIB,9824.855964837596
2006,HLA,3205.917407173649
2006,HLN,86168.5501592271
2006,HNH,8600.449922489119
2006,HNL,10002609.145827292
2006,HNS,7427.342506445013
2006,HOM,42136.39438233897
2006,HOU,4234613.151526451
2006,HPB,6302.323992908932
2006,HPN,624110.6302927732
2006,HRL,430060.10284021497
2006,HRO,4486.7484581298195
2006,HSV,589488.3433529586
2006,HTS,51840.568617317826
2006,HVN,41340.46154298261
2006,HXD,70070.26805142313
2006,HYA,196594.119271338
2006,HYS,9201.814497526342
2006,IAD,11614031.467868803
2006,IAH,19899682.596796036
2006,IAN,4387.189573139884
2006,ICT,739189.148389399
2006,IDA,147209.6831087321
2006,IIK,5521.060465595685
2006,ILI,8867.74870671262
2006,ILM,346441.0800192952
2006,IMT,7498.827970732003
2006,IND,4173999.0638159513
2006,INL,19173.71635687724
2006,IPL,10190.145791620947
2006,ISP,1120899.4382730722
2006,ITH,78637.25134260952
2006,ITO,714160.1261138618
2006,JAC,268576.47487359494
2006,JAN,698206.0217525363
2006,JAX,2985658.8867754936
2006,JFK,21899900.970834732
2006,JLN,12429.599962815642
2006,JNU,403209.9447570145
2006,JST,10697.08042334579
2006,KLG,4246.254343362292
2006,KOA,1445490.7342131138
2006,KSM,11568.141601284966
2006,KTN,112708.39520883933
2006,KVL,3907.3118179078447
2006,LAN,282959.35343896854
2006,LAR,11148.74388279207
2006,LAS,21911745.982364655
2006,LAW,55528.66606234014
2006,LAX,30433233.082704544
2006,LBB,565971.4727917761
2006,LBE,22614.519460320473
2006,LBF,8751.117067241576
2006,LBL,5399.724564997479
2006,LCH,51764.35341261886
2006,LCK,29646.757784813643
2006,LEB,11788.036780662484
2006,LEX,528923.9264859259
2006,LFT,196716.37208382785
2006,LGA,12743758.682261469
2006,LGB,1348439.1692163944
2006,LIH,1372055.1209581494
2006,LIT,1227790.7216793897
2006,LNK,194550.36868050697
2006,LNS,5903.902049489319
2006,LNY,53895.267217837274
2006,LRD,100215.73230686784
2006,LSE,119896.99396979807
2006,LWB,11016.242263414895
2006,LWS,66848.20875682682
2006,LYH,58391.01637082547
2006,MAF,472182.8724396825
2006,MAZ,7688.519463613629
2006,MBS,202053.21465311944
2006,MCE,8064.305322685745
2006,MCG,5080.294989564456
2006,MCI,5581611.976852253
2006,MCO,17214891.123734713
2006,MCW,12788.822781283525
2006,MDT,618387.6738289595
2006,MDW,8770593.85926789
2006,MEI,23599.07745054178
2006,MEM,5515292.427370071
2006,MFE,380253.2785616815
2006,MFR,299110.8932521343
2006,MGM,190643.8869728148
2006,MGW,7604.130020402372
2006,MHK,12125.05707514286
2006,MHT,1956072.833672047
2006,MIA,15843192.968966007
2006,MKE,3588732.150164604
2006,MKG,36940.2284619899
2006,MKK,90200.1106030345
2006,MLB,173351.88282823563
2006,MLI,455443.4971353412
2006,MLU,106871.46260580792
2006,MOB,308224.16832092404
2006,MOT,61984.940045297146
2006,MOU,5305.067811389919
2006,MRI,12687.827432652935
2006,MRY,204728.6241980195
2006,MSL,5771.034013693221
2006,MSN,789068.9411995411
2006,MSO,283492.3151398003
2006,MSP,17429528.50100255
2006,MSS,3093.642684536986
2006,MSY,3941119.395143509
2006,MTJ,86144.39556283504
2006,MVY,48701.37859476358
2006,MWA,8903.427184833214
2006,MYR,769360.0351644754
2006,OAJ,93635.80794124304
2006,OAK,7010189.716201067
2006,OGG,2997163.455649376
2006,OKC,1815246.2832826823
2006,OMA,2100670.4117364287
2006,OME,62342.9110332001
2006,ONT,3431953.232534647
2006,OOK,4681.632010821719
2006,ORD,36861830.61557767
2006,ORF,1865351.88610363
2006,ORS,4423.737262217328
2006,OTH,36521.291984416544
2006,OTZ,63651.833701863885
2006,OWB,4278.994093649089
2006,PAH,27997.996956430376
2006,PBI,3453060.8913567066
2006,PDT,7970.865934198722
2006,PDX,7200952.720667839
2006,PGA,22236.890602401923
2006,PGV,45471.54615607485
2006,PHF,480040.9861500263
2006,PHL,15216923.77697754
2006,PHO,5018.576409229543
2006,PHX,20388796.307846542
2006,PIA,257543.98048737645
2006,PIB,14400.295090222731
2006,PIE,384828.0415430069
2006,PIH,36192.66690900922
2006,PIR,17400.568420901895
2006,PIT,5377824.231592178
2006,PKB,8363.509653754532
2006,PLN,32462.46276922524
2006,PNS,796810.4700255767
2006,PPG,55402.81505048275
2006,PQI,16308.181267338805
2006,PRC,4085.007918730378
2006,PSC,232912.71440017223
2006,PSE,79224.11963891983
2006,PSG,20307.250623126005
2006,PSM,41816.00113773346
2006,PSP,769915.1125825644
2006,PUW,26827.14221893251
2006,PVC,11455.651089352905
2006,PVD,2633087.291110143
2006,PWM,773047.0184964295
2006,RAP,241020.1728884466
2006,RDD,67724.7867259793
2006,RDM,215396.7931458354
2006,RDU,4920029.693048
2006,RFD,90223.02980813384
2006,RHI,38850.99354394153
2006,RIC,1634543.2367384434
2006,RIW,14018.218510117382
2006,RKD,14085.200234739576
2006,RKS,18234.44885243103
2006,RNO,2486156.7322413605
2006,ROA,330718.1239337474
2006,ROC,1413041.1635580063
2006,ROW,15558.657635726036
2006,RST,155399.692538701
2006,RSW,3766695.5887818336
2006,SAF,13807.84132039547
2006,SAN,8972080.180980682
2006,SAT,3833542.074351903
2006,SAV,1019631.3685892224
2006,SAW,64403.88500630483
2006,SBA,420117.0072827116
2006,SBN,384090.4443026781
2006,SBP,176018.20977906883
2006,SBY,60426.53106437437
2006,SCC,44306.1510887444
2006,SCK,24618.376939579844
2006,SCM,4045.1750228249
2006,SDF,1878305.461483121
2006,SDP,4118.936141823418
2006,SDY,6787.7406560741365
2006,SEA,15467216.638241768
2006,SFB,947483.1004652084
2006,SFO,16905476.79873562
2006,SGF,423653.17994605075
2006,SGU,55419.39707171917
2006,SGY,11667.668768126983
2006,SHD,4622.426562614739
2006,SHH,4584.982689744793
2006,SHR,16868.14173876494
2006,SHV,310549.1767117381
2006,SIG,10979.47488776967
2006,SIT,76545.08730957657
2006,SJC,5458779.806163788
2006,SJT,66667.40357606113
2006,SJU,5197871.766412973
2006,SLC,10387383.871881248
2006,SLK,3027.692600950366
2006,SLN,5647.609368953854
2006,SMF,5223813.142407775
2006,SMX,47825.11749251187
2006,SNA,4814232.301698446
2006,SOV,9320.577025268229
2006,SOW,6552.68943586573
2006,SPI,72076.19934886694
2006,SPS,47361.169603809714
2006,SRQ,714920.725085102
2006,STC,24435.68447161559
2006,STL,7286003.995857239
2006,STS,73408.81781604886
2006,STT,577370.6267362833
2006,STX,182319.6628200412
2006,SUN,73167.30417521298
2006,SUX,46538.94690194726
2006,SVA,4535.974802840501
2006,SWF,316078.8830794692
2006,SYR,1162307.5543250442
2006,TBN,7077.559511719854
2006,TEX,16961.69083312992
2006,TLH,499261.8721652031
2006,TNI,30460.054050035775
2006,TOL,206528.3134061098
2006,TPA,9243219.431206346
2006,TRI,215510.70017401036
2006,TTN,43752.40110933781
2006,TUL,1621169.784988135
2006,TUP,27208.609892394394
2006,TUS,2092649.917519808
2006,TVC,208104.25516672432
2006,TVF,4014.628473332152
2006,TWF,38375.78898945078
2006,TXK,35247.43039423693
2006,TYR,75797.02845396847
2006,TYS,860073.4537601769
2006,UIN,6334.5522347949445
2006,UNK,11302.313409470837
2006,UNV,136971.81974541768
2006,VAK,4758.595871224767
2006,VCT,10395.910004351288
2006,VDZ,16013.732143934
2006,VLD,39485.97911427915
2006,VPS,381970.63331222534
2006,VQS,18367.744558941573
2006,WLK,6332.122053714935
2006,WRG,11063.992505152244
2006,WST,10132.82072292827
2006,WTK,5331.998371621594
2006,WYS,4214.167878721841
2006,XNA,557230.4977890924
2006,YAK,11874.756899375468
2006,YKM,67370.4589438457
2006,Z09,3602.030795729719
2007,0AK,3802.881140951184
2007,16A,2831.0669037529733
2007,1G4,41042.607225716114
2007,2A9,4088.55326413922
2007,A61,3556.1825318983756
2007,ABE,405235.37459394336
2007,ABI,91322.43152453004
2007,ABQ,3186129.9545195103
2007,ABR,26476.10175261926
2007,ABY,38254.04888389574
2007,ACK,268634.5211799145
2007,ACT,74720.19774132222
2007,ACV,106780.675797984
2007,ACY,518766.6147400141
2007,ADQ,80942.71316212416
2007,AEX,141367.70164100826
2007,AGS,151183.69497331977
2007,AKN,40601.85753865726
2007,AKP,3616.919878724497
2007,ALB,1455000.6053507626
2007,ALO,32459.46669719368
2007,ALS,6574.155358225107
2007,ALW,29109.948952533305
2007,AMA,453419.23625034094
2007,ANC,2554281.952059269
2007,ANI,23546.092280764133
2007,AOO,6586.894138991833
2007,APN,7354.284110691398
2007,AQH,7536.459775791504
2007,ASE,196110.8407729715
2007,ATL,43433540.79822111
2007,ATW,283328.26931363344
2007,ATY,6416.126615677029
2007,AUG,4388.83257149905
2007,AUK,3514.291128453282
2007,AUS,4108356.357591629
2007,AVL,280826.43178510666
2007,AVP,219186.90195645392
2007,AWI,4556.341750650667
2007,AZO,197622.58904840052
2007,BDL,3346399.733805418
2007,BET,141702.6301988708
2007,BFD,4253.210041103885
2007,BFF,9717.513514693826
2007,BFI,32542.73025968671
2007,BFL,157192.51147705317
2007,BGM,113251.17453317344
2007,BGR,386517.8633021116
2007,BHB,10336.051915421616
2007,BHM,1613117.1942905188
2007,BID,9427.161899872124
2007,BIL,419823.05898305774
2007,BIS,183743.7105219141
2007,BJI,24669.32590943575
2007,BLI,179941.95458617806
2007,BLV,33776.43094471097
2007,BMI,250718.59560140967
2007,BNA,4788621.185528755
2007,BOI,1667182.0373023895
2007,BOS,13733681.079152107
2007,BPT,36469.5700199306
2007,BQK,29358.96085129492
2007,BQN,191814.0479238927
2007,BRD,18949.527353603393
2007,BRL,5542.998984143138
2007,BRO,89513.14455635939
2007,BRW,38926.65946231875
2007,BTM,36843.44437571801
2007,BTR,489734.3058089018
2007,BTV,710887.0938050747
2007,BUF,2610622.213115692
2007,BUR,2835830.339322448
2007,BVK,4830.242539977189
2007,BWI,10383357.05401802
2007,BZN,335840.314876616
2007,CAE,645266.2511071116
2007,CAK,729411.7333350182
2007,CDB,8731.978477620985
2007,CDC,7278.890997420996
2007,CDV,17545.933835643344
2007,CEC,11871.47088802047
2007,CEZ,9182.63518391084
2007,CFK,3430.66588023433
2007,CGI,5959.481420163065
2007,CHA,282271.7293807864
2007,CHO,188349.31443610787
2007,CHS,1113091.0514202118
2007,CID,519737.23345404863
2007,CIU,13634.543421417477
2007,CKB,7077.93535746634
2007,CLE,5495898.558585286
2007,CLL,87415.59404884279
2007,CLT,15930254.35583973
2007,CMH,3530581.3184298277
2007,CMI,115849.59054789878
2007,CMX,26880.185195136462
2007,CNM,3302.3326325183734
2007,CNY,2586.659137316048
2007,COD,28266.124259298667
2007,COS,1009171.8609716496
2007,COU,13034.26968511939
2007,CPR,80902.8440364115
2007,CRP,422349.10529467463
2007,CRQ,40865.37827244587
2007,CRW,275472.3347760588
2007,CSG,44132.01317925751
2007,CVG,8291426.363059521
2007,CWA,160443.62896034122
2007,CYS,14445.762937159276
2007,D76,6437.452073829249
2007,DAB,311499.43718082085
2007,DAL,4048252.807756424
2007,DAY,1374685.7829289436
2007,DBQ,44637.89929986466
2007,DCA,9249789.751085758
2007,DDC,5791.649035501294
2007,DEC,9528.019310608506
2007,DEN,23584712.62577963
2007,DFW,28598112.05904007
2007,DHN,54440.65189738572
2007,DIK,6318.158564537764
2007,DLG,40909.161370282935
2007,DLH,150346.29883982986
2007,DRO,116036.15612740816
2007,DSM,961226.9956757426
2007,DTW,17683904.528583527
2007,DUJ,6791.921488082036
2007,DUT,30107.142971620666
2007,DUY,3918.96001719404
2007,DVL,3865.303987385938
2007,EAR,8612.650913803373
2007,EAT,44424.88422541693
2007,EAU,22765.191844575107
2007,EEK,3307.874838918913
2007,EGE,222572.9431247115
2007,EKO,32977.96275421977
2007,ELM,92311.08240787683
2007,ELP,1652463.6194966584
2007,ENA,92927.44609672856
2007,ENM,11124.032517589629
2007,ERI,153225.5402641967
2007,ESC,8788.075974144042
2007,EUG,371170.86487576365
2007,EVV,228674.45548760143
2007,EWN,98775.219500117
2007,EWR,17997774.479308605
2007,EYW,267838.70442539454
2007,FAI,450805.8916154839
2007,FAR,307106.5986745432
2007,FAT,615317.7895914018
2007,FAY,173354.37499763072
2007,FHR,18277.530736771412
2007,FLG,41098.1073782742
2007,FLL,11105229.853179932
2007,FLO,50184.99681061506
2007,FNT,564365.635432601
2007,FOD,7059.97242632322
2007,FSD,379731.4390805364
2007,FSM,94671.2762197787
2007,FWA,293546.11038431525
2007,FYU,8775.508778884192
2007,GAL,9013.455450085925
2007,GAM,4432.2127975285985
2007,GCC,23870.575934894383
2007,GCK,12828.34849761054
2007,GEG,1682392.7842653394
2007,GFK,85650.85473613814
2007,GGG,24577.33648722433
2007,GJT,175009.95087188482
2007,GLH,8621.833456615452
2007,GNV,148721.89390052855
2007,GPI,187823.94452947375
2007,GPT,436177.7457970977
2007,GRB,434916.2721390724
2007,GRI,8563.910039961338
2007,GRK,206854.49500197172
2007,GRO,35712.95387726277
2007,GRR,991958.4924678802
2007,GSN,484745.9491086602
2007,GSO,1108844.4365204573
2007,GSP,773705.4381340742
2007,GST,9778.153357381
2007,GTF,145050.11507357657
2007,GTR,29472.983410432935
2007,GUC,43136.120109511074
2007,GUM,1382371.0192241669
2007,HDN,138284.87303058803
2007,HGR,4167.088894560933
2007,HIB,9484.620386565104
2007,HLA,3197.0148602528134
2007,HLN,87247.81192158908
2007,HNH,8612.911979355442
2007,HNL,9916176.40889144
2007,HNS,7227.159582321532
2007,HOM,43688.157517805696
2007,HOU,4239138.649195671
2007,HPB,6427.321916067507
2007,HPN,683570.8419094086
2007,HRL,424221.2221085429
2007,HRO,4772.269832092337
2007,HSV,596712.2753313482
2007,HTS,56526.303016470745
2007,HVN,42125.38473793119
2007,HXD,65797.1914537549
2007,HYA,196570.81611731648
2007,HYS,9382.039904979045
2007,IAD,12038210.995666504
2007,IAH,20529451.039920807
2007,IAN,4426.54257856193
2007,ICT,760322.985974431
2007,IDA,152408.4111853093
2007,IIK,5489.14727289509
2007,ILI,8663.180705007864
2007,ILM,366784.68088391423
2007,IMT,6872.530338175595
2007,IND,4194080.570102409
